date,forecast,lower_bound,upper_bound
2020-11-21 08:00:00+00:00,215.46191983821825,-7101.451059596835,7532.374899273271
2020-11-21 09:00:00+00:00,214.63679430140746,-7103.61847399616,7532.892062598975
2020-11-21 10:00:00+00:00,213.09024364809645,-7106.507067359187,7532.68755465538
2020-11-21 11:00:00+00:00,211.87411187016482,-7109.064995829408,7532.813219569737
2020-11-21 12:00:00+00:00,210.48221536614378,-7111.798443143537,7532.762873875824
2020-11-21 13:00:00+00:00,210.21570317927694,-7113.406260393455,7533.837666752009
2020-11-21 14:00:00+00:00,211.3809256327421,-7113.582097390984,7536.3439486564685
2020-11-21 15:00:00+00:00,215.19182577063364,-7111.112011226904,7541.495662768171
2020-11-21 16:00:00+00:00,221.39234536249327,-7106.252060266426,7549.036750991412
2020-11-21 17:00:00+00:00,222.06077834864814,-7106.923950703853,7551.04550740115
2020-11-21 18:00:00+00:00,219.21767611545468,-7111.107131287332,7549.542483518242
2020-11-21 19:00:00+00:00,215.2577329008917,-7116.4069079132705,7546.922373715054
2020-11-21 20:00:00+00:00,211.96695609062508,-7121.037273330263,7544.971185511513
2020-11-21 21:00:00+00:00,210.2472992125584,-7124.09627414454,7544.590872569657
2020-11-21 22:00:00+00:00,207.2098196951555,-7128.472853061655,7542.892492451966
2020-11-21 23:00:00+00:00,204.18156519898355,-7132.839962554915,7541.203092952882
2020-11-22 00:00:00+00:00,201.34875386088302,-7137.017926023382,7539.715433745148
2020-11-22 01:00:00+00:00,198.95345316873386,-7140.759368684554,7538.666275022022
2020-11-22 02:00:00+00:00,197.9130690214451,-7143.1457246075615,7538.971862650452
2020-11-22 03:00:00+00:00,199.8858829502204,-7142.518640468941,7542.290406369382
2020-11-22 04:00:00+00:00,204.4625159778461,-7139.2874909232405,7548.212522878933
2020-11-22 05:00:00+00:00,210.61036522936286,-7134.484878704605,7555.705609163331
2020-11-22 06:00:00+00:00,214.46190031956502,-7131.978334316506,7560.902134955636
2020-11-22 07:00:00+00:00,215.89717178320157,-7131.887807358405,7563.682150924808
2020-11-22 08:00:00+00:00,215.9661139412253,-7133.163363644431,7565.095591526882
2020-11-22 09:00:00+00:00,215.14098840441451,-7135.332741698824,7565.6147185076525
2020-11-22 10:00:00+00:00,213.5944377511035,-7138.223299078151,7565.412174580358
2020-11-22 11:00:00+00:00,212.37830597317188,-7140.783191925308,7565.539803871652
